id_persona,nombre,apellido,edad,genero,ciudad,estado,ocupacion,nivel_estudios,ingreso_mensual,activo,fecha_registro
85349,Darely,Hernandez,26,F,Guadalajara,Aguascalientes,Ingeniero,Doctorado,8561.45,false,2026-04-25
85350,Darely,Martinez,32,M,Aguascalientes,Aguascalientes,Diseñador,Maestria,14591.66,true,2026-02-08
85351,Darely,Hernandez,18,F,CDMX,Aguascalientes,Medico,Doctorado,19472.54,true,2026-04-28
85352,Darely,Perez,18,F,Guadalajara,Aguascalientes,Medico,Doctorado,16615.84,false,2026-05-25
85353,Carlos,Alvarez,39,M,CDMX,Aguascalientes,Diseñador,Preparatoria,17708.97,true,2026-03-01
85354,Eduardo,Martinez,25,M,Aguascalientes,Aguascalientes,Diseñador,Licenciatura,7597.58,true,2026-04-12
85355,Maria,Hernandez,43,F,Monterrey,Aguascalientes,Ingeniero,Preparatoria,3736.7,true,2026-02-11
85356,Erick,Gomez,40,M,Merida,Aguascalientes,Abogado,Preparatoria,17001.11,true,2026-05-11
85357,Erick,Alvarez,31,M,Aguascalientes,Aguascalientes,Ingeniero,Maestria,21579.14,true,2026-04-15
85358,Maria,Perez,30,F,CDMX,Aguascalientes,Ingeniero,Preparatoria,18783.49,false,2026-05-08
85359,Carlos,Hernandez,47,F,Merida,Aguascalientes,Medico,Maestria,6748.69,true,2026-04-19
85360,Luis,Hernandez,41,M,CDMX,Aguascalientes,Ingeniero,Doctorado,8937.78,true,2026-03-23
85361,Maria,Perez,18,F,Guadalajara,Aguascalientes,Ingeniero,Preparatoria,19564.97,true,2026-05-08
85362,Erick,Gomez,23,M,Aguascalientes,Aguascalientes,Estudiante,Maestria,20937.04,true,2026-03-22
85363,Carlos,Garcia,52,F,Aguascalientes,Aguascalientes,Abogado,Licenciatura,8592.79,true,2026-03-22
85364,Darely,Alvarez,28,M,CDMX,Aguascalientes,Medico,Doctorado,7534.38,false,2026-04-04
85365,Elena,Garcia,42,M,Merida,Aguascalientes,Abogado,Maestria,19781.6,true,2026-03-10
85366,Luis,Martinez,49,F,CDMX,Aguascalientes,Estudiante,Maestria,22823.4,true,2026-05-19
85367,Jose,Garcia,36,F,Monterrey,Aguascalientes,Diseñador,Maestria,16512.5,true,2026-05-21
85368,Luis,Alvarez,60,M,CDMX,Aguascalientes,Medico,Licenciatura,7170.06,true,2026-02-17
85369,Carlos,Perez,58,M,Monterrey,Aguascalientes,Diseñador,Doctorado,8115.79,true,2026-04-01
85370,Darely,Cruz,45,M,Merida,Aguascalientes,Medico,Doctorado,7755.03,true,2026-02-09
85371,Eduardo,Gomez,44,F,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,16596.42,true,2026-02-15
85372,Jose,Hernandez,35,F,Monterrey,Aguascalientes,Estudiante,Preparatoria,20535.52,true,2026-02-24
85373,Erick,Gomez,45,F,Merida,Aguascalientes,Abogado,Doctorado,22076.39,true,2026-05-19
85374,Maria,Cruz,43,M,CDMX,Aguascalientes,Abogado,Doctorado,15140.58,true,2026-03-12
85375,Jose,Alvarez,22,F,Monterrey,Aguascalientes,Diseñador,Licenciatura,11654.08,true,2026-02-16
85376,Erick,Hernandez,32,F,Guadalajara,Aguascalientes,Diseñador,Preparatoria,20445.86,true,2026-04-27
85377,Darely,Perez,26,F,Guadalajara,Aguascalientes,Medico,Doctorado,12939.14,true,2026-04-25
85378,Elena,Gomez,54,F,Monterrey,Aguascalientes,Diseñador,Preparatoria,15540.75,true,2026-04-08
85379,Ana,Alvarez,23,F,Guadalajara,Aguascalientes,Abogado,Maestria,16129.36,true,2026-03-13
85380,Darely,Lopez,47,F,Monterrey,Aguascalientes,Estudiante,Preparatoria,14949.83,true,2026-05-15
85381,Carlos,Perez,24,M,CDMX,Aguascalientes,Ingeniero,Doctorado,5399.66,false,2026-02-12
85382,Erick,Alvarez,58,M,Monterrey,Aguascalientes,Ingeniero,Preparatoria,21088.75,true,2026-05-16
85383,Darely,Alvarez,19,M,Merida,Aguascalientes,Estudiante,Doctorado,12096.87,true,2026-05-02
85384,Jose,Perez,21,M,CDMX,Aguascalientes,Abogado,Preparatoria,8517.1,false,2026-03-08
85385,Carlos,Garcia,39,F,Guadalajara,Aguascalientes,Diseñador,Licenciatura,11719.17,true,2026-05-04
85386,Darely,Perez,42,M,CDMX,Aguascalientes,Diseñador,Preparatoria,14279.02,true,2026-04-12
85387,Elena,Hernandez,54,F,CDMX,Aguascalientes,Diseñador,Preparatoria,19711.56,true,2026-05-28
85388,Elena,Gomez,43,F,Monterrey,Aguascalientes,Abogado,Licenciatura,22339.25,false,2026-04-03
85389,Maria,Martinez,35,M,Monterrey,Aguascalientes,Ingeniero,Preparatoria,10040.51,true,2026-02-21
85390,Carlos,Perez,18,F,CDMX,Aguascalientes,Estudiante,Maestria,22091.52,true,2026-05-06
85391,Carlos,Alvarez,52,F,Guadalajara,Aguascalientes,Ingeniero,Maestria,14956.28,true,2026-02-09
85392,Ana,Alvarez,40,M,Merida,Aguascalientes,Estudiante,Preparatoria,3012.23,true,2026-05-05
85393,Luis,Alvarez,25,F,Aguascalientes,Aguascalientes,Estudiante,Preparatoria,17846.99,true,2026-06-02
85394,Darely,Cruz,48,M,Aguascalientes,Aguascalientes,Medico,Doctorado,17237.68,false,2026-03-27
85395,Carlos,Garcia,43,M,CDMX,Aguascalientes,Ingeniero,Preparatoria,8286.21,true,2026-05-09
85396,Erick,Gomez,22,M,CDMX,Aguascalientes,Medico,Maestria,17448.51,true,2026-05-08
85397,Maria,Gomez,45,M,Guadalajara,Aguascalientes,Ingeniero,Maestria,18420.34,true,2026-02-26
85398,Maria,Perez,55,F,Aguascalientes,Aguascalientes,Abogado,Licenciatura,15582.3,true,2026-06-01
85399,Erick,Gomez,34,F,Monterrey,Aguascalientes,Diseñador,Licenciatura,8106.09,true,2026-04-19
85400,Elena,Cruz,42,F,Aguascalientes,Aguascalientes,Ingeniero,Maestria,20394.32,true,2026-04-20
85401,Maria,Martinez,40,M,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,16727.52,true,2026-04-08
85402,Luis,Perez,34,M,CDMX,Aguascalientes,Diseñador,Preparatoria,13805.19,true,2026-04-10
85403,Jose,Martinez,42,M,Guadalajara,Aguascalientes,Estudiante,Maestria,21689.68,true,2026-04-21
85404,Jose,Perez,47,M,Monterrey,Aguascalientes,Estudiante,Doctorado,17069.79,true,2026-04-26
85405,Jose,Martinez,22,M,Guadalajara,Aguascalientes,Medico,Preparatoria,7329.39,true,2026-03-20
85406,Ana,Perez,31,F,Monterrey,Aguascalientes,Ingeniero,Doctorado,5168.33,true,2026-02-24
85407,Maria,Martinez,25,M,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,10775.78,true,2026-05-10
85408,Erick,Martinez,60,M,Monterrey,Aguascalientes,Abogado,Doctorado,11270.53,true,2026-02-16
85409,Ana,Hernandez,31,F,Aguascalientes,Aguascalientes,Diseñador,Doctorado,7137.92,true,2026-04-19
85410,Darely,Lopez,30,F,CDMX,Aguascalientes,Medico,Licenciatura,17437.15,false,2026-03-04
85411,Carlos,Cruz,36,M,Merida,Aguascalientes,Estudiante,Preparatoria,17603.78,true,2026-03-18
85412,Maria,Gomez,36,F,Merida,Aguascalientes,Medico,Preparatoria,20251.51,false,2026-02-26
85413,Carlos,Martinez,19,F,Merida,Aguascalientes,Abogado,Preparatoria,19852.22,true,2026-05-03
85414,Jose,Cruz,53,M,CDMX,Aguascalientes,Diseñador,Preparatoria,15691.97,true,2026-04-20
85415,Eduardo,Hernandez,31,M,Aguascalientes,Aguascalientes,Estudiante,Licenciatura,11159.54,true,2026-05-14
85416,Eduardo,Cruz,32,F,Merida,Aguascalientes,Medico,Maestria,21955.16,true,2026-03-07
85417,Jose,Garcia,25,F,Merida,Aguascalientes,Medico,Maestria,9987.53,true,2026-03-11
85418,Maria,Hernandez,28,F,Merida,Aguascalientes,Ingeniero,Licenciatura,22075.51,true,2026-02-15
85419,Carlos,Cruz,46,F,Guadalajara,Aguascalientes,Diseñador,Maestria,10831.89,true,2026-05-16
85420,Jose,Lopez,47,F,CDMX,Aguascalientes,Abogado,Maestria,6889.74,true,2026-04-18
85421,Jose,Garcia,42,M,Guadalajara,Aguascalientes,Medico,Maestria,18113.56,true,2026-03-24
85422,Maria,Lopez,57,F,Monterrey,Aguascalientes,Ingeniero,Preparatoria,16364.31,true,2026-06-01
85423,Erick,Perez,47,F,Guadalajara,Aguascalientes,Estudiante,Preparatoria,17772.65,true,2026-04-29
85424,Eduardo,Lopez,19,M,CDMX,Aguascalientes,Estudiante,Preparatoria,12139.98,true,2026-05-04
85425,Luis,Gomez,51,F,Monterrey,Aguascalientes,Abogado,Preparatoria,3054.1,true,2026-04-21
85426,Eduardo,Lopez,57,M,CDMX,Aguascalientes,Medico,Doctorado,13964.74,true,2026-04-04
85427,Eduardo,Lopez,18,F,Aguascalientes,Aguascalientes,Medico,Preparatoria,19463.07,true,2026-05-04
85428,Eduardo,Cruz,30,F,Merida,Aguascalientes,Estudiante,Doctorado,17309.5,true,2026-05-16
85429,Darely,Perez,47,F,Guadalajara,Aguascalientes,Estudiante,Maestria,14508.54,true,2026-03-19
85430,Luis,Gomez,56,F,Merida,Aguascalientes,Estudiante,Maestria,7116.42,true,2026-04-19
85431,Maria,Cruz,38,F,Merida,Aguascalientes,Medico,Licenciatura,15842.87,true,2026-03-14
85432,Ana,Hernandez,20,F,Merida,Aguascalientes,Diseñador,Doctorado,4400.97,true,2026-03-23
85433,Jose,Perez,35,M,Aguascalientes,Aguascalientes,Ingeniero,Licenciatura,14089.23,true,2026-03-27
85434,Eduardo,Gomez,28,M,Guadalajara,Aguascalientes,Ingeniero,Preparatoria,9773.09,false,2026-04-14
85435,Luis,Hernandez,51,M,Monterrey,Aguascalientes,Ingeniero,Licenciatura,21235.98,true,2026-04-03
85436,Maria,Garcia,20,F,Monterrey,Aguascalientes,Abogado,Maestria,4946.23,true,2026-04-21
85437,Darely,Hernandez,48,M,Aguascalientes,Aguascalientes,Abogado,Preparatoria,22600.32,true,2026-03-16
85438,Maria,Perez,54,M,Aguascalientes,Aguascalientes,Estudiante,Licenciatura,17707.13,true,2026-05-26
85439,Luis,Hernandez,48,F,Aguascalientes,Aguascalientes,Abogado,Licenciatura,6752.7,true,2026-05-18
85440,Jose,Lopez,21,F,Monterrey,Aguascalientes,Estudiante,Maestria,14256.08,true,2026-03-30
85441,Luis,Lopez,25,M,Merida,Aguascalientes,Abogado,Preparatoria,6960.89,true,2026-05-10
85442,Eduardo,Martinez,49,M,CDMX,Aguascalientes,Medico,Doctorado,13918.95,true,2026-05-08
85443,Darely,Cruz,39,M,Guadalajara,Aguascalientes,Diseñador,Licenciatura,3343.92,true,2026-05-17
85444,Ana,Lopez,35,F,CDMX,Aguascalientes,Estudiante,Preparatoria,7048.08,true,2026-04-03
85445,Erick,Alvarez,30,F,Monterrey,Aguascalientes,Medico,Doctorado,7245.05,true,2026-03-14
85446,Maria,Cruz,48,F,CDMX,Aguascalientes,Diseñador,Maestria,4977.22,true,2026-05-21
85447,Elena,Perez,41,M,Guadalajara,Aguascalientes,Abogado,Licenciatura,12508.4,true,2026-05-09
85448,Maria,Martinez,57,M,CDMX,Aguascalientes,Medico,Doctorado,7835.85,true,2026-04-18
85449,Darely,Gomez,31,F,Merida,Aguascalientes,Ingeniero,Preparatoria,10568.31,true,2026-02-25
85450,Luis,Cruz,34,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,16670.69,false,2026-03-11
85451,Maria,Alvarez,28,F,Monterrey,Aguascalientes,Medico,Licenciatura,12965.21,true,2026-04-08
85452,Maria,Martinez,20,M,Aguascalientes,Aguascalientes,Abogado,Preparatoria,16384.45,true,2026-03-05
85453,Carlos,Alvarez,39,F,Guadalajara,Aguascalientes,Diseñador,Maestria,8741.94,false,2026-04-30
85454,Jose,Perez,45,M,Guadalajara,Aguascalientes,Medico,Licenciatura,19820.92,true,2026-02-09
85455,Erick,Gomez,50,M,Merida,Aguascalientes,Abogado,Licenciatura,11001.97,true,2026-02-23
85456,Erick,Gomez,25,M,Merida,Aguascalientes,Ingeniero,Licenciatura,15931.41,true,2026-04-12
85457,Luis,Cruz,24,M,CDMX,Aguascalientes,Estudiante,Preparatoria,13968.81,true,2026-02-26
85458,Carlos,Perez,20,M,Aguascalientes,Aguascalientes,Estudiante,Licenciatura,22239.48,true,2026-04-26
85459,Maria,Perez,60,M,Aguascalientes,Aguascalientes,Diseñador,Maestria,16273.69,true,2026-05-19
85460,Ana,Cruz,38,M,Monterrey,Aguascalientes,Abogado,Preparatoria,3609.07,false,2026-06-01
85461,Carlos,Hernandez,24,M,Guadalajara,Aguascalientes,Diseñador,Maestria,10855.24,true,2026-02-28
85462,Elena,Perez,37,F,CDMX,Aguascalientes,Diseñador,Doctorado,5580.26,true,2026-03-12
85463,Eduardo,Cruz,28,F,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,8580.16,true,2026-03-09
85464,Luis,Perez,57,M,CDMX,Aguascalientes,Ingeniero,Preparatoria,11626.82,false,2026-05-26
85465,Ana,Hernandez,39,F,Guadalajara,Aguascalientes,Abogado,Preparatoria,5708.43,true,2026-05-09
85466,Elena,Cruz,30,F,Aguascalientes,Aguascalientes,Estudiante,Preparatoria,3971.68,false,2026-04-14
85467,Erick,Gomez,23,M,CDMX,Aguascalientes,Ingeniero,Maestria,14707.71,true,2026-03-14
85468,Eduardo,Gomez,59,F,Aguascalientes,Aguascalientes,Medico,Maestria,13465.49,true,2026-03-03
85469,Ana,Gomez,53,F,Aguascalientes,Aguascalientes,Diseñador,Maestria,13227.03,true,2026-03-30
85470,Darely,Martinez,31,M,CDMX,Aguascalientes,Diseñador,Doctorado,17452.18,true,2026-02-09
85471,Darely,Gomez,31,F,CDMX,Aguascalientes,Diseñador,Licenciatura,17343.05,true,2026-04-18
85472,Jose,Lopez,29,M,Monterrey,Aguascalientes,Abogado,Doctorado,18353.71,true,2026-02-28
85473,Darely,Alvarez,32,M,Guadalajara,Aguascalientes,Medico,Maestria,18010.46,true,2026-05-25
85474,Ana,Gomez,24,F,CDMX,Aguascalientes,Ingeniero,Doctorado,18884.15,false,2026-05-08
85475,Darely,Garcia,45,M,Monterrey,Aguascalientes,Ingeniero,Maestria,14822.79,true,2026-02-18
85476,Carlos,Garcia,36,F,Aguascalientes,Aguascalientes,Diseñador,Licenciatura,11468.61,true,2026-05-04
85477,Carlos,Hernandez,40,F,Aguascalientes,Aguascalientes,Estudiante,Maestria,5859.76,false,2026-04-07
85478,Carlos,Cruz,36,M,Merida,Aguascalientes,Estudiante,Doctorado,21057.98,true,2026-05-07
85479,Jose,Lopez,40,M,Monterrey,Aguascalientes,Medico,Preparatoria,5195.1,true,2026-04-18
85480,Maria,Garcia,56,M,Monterrey,Aguascalientes,Estudiante,Doctorado,17221.79,true,2026-04-11
85481,Carlos,Hernandez,26,M,Merida,Aguascalientes,Diseñador,Licenciatura,18534.86,true,2026-05-01
85482,Carlos,Alvarez,25,F,Merida,Aguascalientes,Medico,Doctorado,15241.31,true,2026-05-13
85483,Darely,Hernandez,31,M,Guadalajara,Aguascalientes,Diseñador,Maestria,9749.42,true,2026-05-29
85484,Erick,Perez,32,M,CDMX,Aguascalientes,Medico,Maestria,22652.33,false,2026-05-21
85485,Elena,Lopez,51,F,CDMX,Aguascalientes,Ingeniero,Licenciatura,7019.07,true,2026-04-10
85486,Darely,Alvarez,49,M,Guadalajara,Aguascalientes,Diseñador,Maestria,5344.16,false,2026-05-08
85487,Jose,Alvarez,46,M,Guadalajara,Aguascalientes,Diseñador,Preparatoria,19141.62,true,2026-02-24
85488,Carlos,Alvarez,18,F,Monterrey,Aguascalientes,Estudiante,Maestria,6168.98,true,2026-05-16
85489,Darely,Cruz,43,M,Monterrey,Aguascalientes,Ingeniero,Maestria,15475.47,false,2026-02-24
85490,Ana,Garcia,36,M,Aguascalientes,Aguascalientes,Ingeniero,Doctorado,9192.39,false,2026-05-08
85491,Eduardo,Garcia,21,M,Merida,Aguascalientes,Ingeniero,Licenciatura,15161.18,false,2026-04-28
85492,Maria,Perez,50,M,Merida,Aguascalientes,Medico,Doctorado,13017.29,true,2026-05-30
85493,Eduardo,Martinez,35,F,CDMX,Aguascalientes,Estudiante,Preparatoria,7803.06,true,2026-03-05
85494,Eduardo,Cruz,56,F,Merida,Aguascalientes,Ingeniero,Doctorado,22975.18,true,2026-04-10
85495,Elena,Cruz,25,F,Guadalajara,Aguascalientes,Ingeniero,Maestria,15923.99,true,2026-02-25
85496,Maria,Martinez,34,M,Aguascalientes,Aguascalientes,Abogado,Maestria,18463.79,true,2026-05-12
85497,Darely,Cruz,34,F,Monterrey,Aguascalientes,Abogado,Licenciatura,20283.45,true,2026-02-15
85498,Eduardo,Alvarez,44,F,CDMX,Aguascalientes,Abogado,Maestria,17320.6,false,2026-03-24
85499,Ana,Martinez,34,F,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,12822.99,false,2026-04-08
85500,Luis,Gomez,22,F,CDMX,Aguascalientes,Ingeniero,Doctorado,13203.25,false,2026-03-29
85501,Luis,Cruz,55,F,Monterrey,Aguascalientes,Abogado,Licenciatura,14163.56,false,2026-04-04
85502,Jose,Cruz,54,M,Guadalajara,Aguascalientes,Medico,Maestria,21683.84,true,2026-03-31
85503,Elena,Hernandez,33,F,Monterrey,Aguascalientes,Ingeniero,Maestria,22854.43,true,2026-02-09
85504,Maria,Hernandez,35,M,CDMX,Aguascalientes,Medico,Doctorado,21733.94,true,2026-05-24
85505,Darely,Martinez,45,M,CDMX,Aguascalientes,Medico,Maestria,18492.05,true,2026-04-04
85506,Elena,Alvarez,48,M,Aguascalientes,Aguascalientes,Medico,Maestria,13414.48,true,2026-03-24
85507,Luis,Perez,59,M,CDMX,Aguascalientes,Diseñador,Licenciatura,14486.67,true,2026-03-30
85508,Eduardo,Gomez,36,F,Monterrey,Aguascalientes,Ingeniero,Doctorado,6845.15,true,2026-06-01
85509,Eduardo,Lopez,54,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,18978.05,false,2026-05-23
85510,Eduardo,Gomez,46,M,Monterrey,Aguascalientes,Medico,Maestria,15504.69,true,2026-02-28
85511,Darely,Garcia,23,M,Monterrey,Aguascalientes,Diseñador,Licenciatura,13455.17,true,2026-02-14
85512,Elena,Gomez,33,M,Monterrey,Aguascalientes,Medico,Maestria,9308.52,true,2026-05-20
85513,Maria,Alvarez,58,F,Monterrey,Aguascalientes,Diseñador,Doctorado,3504.59,true,2026-05-27
85514,Elena,Martinez,32,F,Monterrey,Aguascalientes,Ingeniero,Maestria,12108.85,true,2026-05-25
85515,Jose,Perez,56,F,Aguascalientes,Aguascalientes,Estudiante,Maestria,5348.87,true,2026-05-13
85516,Erick,Martinez,52,M,CDMX,Aguascalientes,Medico,Licenciatura,11086.2,true,2026-03-05
85517,Carlos,Garcia,50,F,Monterrey,Aguascalientes,Medico,Preparatoria,12105.14,true,2026-05-15
85518,Jose,Martinez,47,F,Guadalajara,Aguascalientes,Diseñador,Doctorado,20836.64,true,2026-04-08
85519,Carlos,Gomez,54,F,Merida,Aguascalientes,Abogado,Licenciatura,5651.28,false,2026-06-02
85520,Elena,Cruz,60,M,Guadalajara,Aguascalientes,Estudiante,Doctorado,12790.11,true,2026-04-23
85521,Eduardo,Martinez,49,F,Merida,Aguascalientes,Abogado,Doctorado,3443.33,true,2026-06-02
85522,Jose,Alvarez,39,F,CDMX,Aguascalientes,Estudiante,Doctorado,16027.86,true,2026-05-14
85523,Eduardo,Garcia,41,F,Monterrey,Aguascalientes,Diseñador,Licenciatura,19903.66,true,2026-06-03
85524,Elena,Gomez,24,M,Monterrey,Aguascalientes,Medico,Licenciatura,18070.48,true,2026-02-14
85525,Ana,Martinez,28,M,Merida,Aguascalientes,Medico,Licenciatura,13386,true,2026-02-13
85526,Darely,Cruz,53,M,Guadalajara,Aguascalientes,Abogado,Preparatoria,11053.45,true,2026-04-01
85527,Maria,Perez,42,F,CDMX,Aguascalientes,Diseñador,Doctorado,10839.5,false,2026-03-31
85528,Erick,Perez,51,F,Merida,Aguascalientes,Estudiante,Doctorado,6303.27,true,2026-02-17
85529,Carlos,Hernandez,56,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,4068,true,2026-04-01
85530,Carlos,Gomez,42,M,Guadalajara,Aguascalientes,Estudiante,Licenciatura,5484.34,true,2026-05-19
85531,Ana,Alvarez,23,M,Merida,Aguascalientes,Medico,Preparatoria,18276.52,true,2026-02-19
85532,Eduardo,Gomez,49,F,Merida,Aguascalientes,Diseñador,Preparatoria,22030.4,true,2026-05-01
85533,Eduardo,Lopez,29,F,CDMX,Aguascalientes,Abogado,Preparatoria,4564.99,false,2026-02-09
85534,Jose,Lopez,21,F,CDMX,Aguascalientes,Abogado,Doctorado,8726.05,true,2026-03-21
85535,Elena,Gomez,24,F,Guadalajara,Aguascalientes,Estudiante,Preparatoria,15715.96,true,2026-05-20
85536,Carlos,Hernandez,45,F,Monterrey,Aguascalientes,Abogado,Preparatoria,6964.25,true,2026-04-04
85537,Maria,Garcia,37,M,Monterrey,Aguascalientes,Diseñador,Preparatoria,6655.98,true,2026-05-13
85538,Jose,Perez,57,F,Aguascalientes,Aguascalientes,Diseñador,Preparatoria,9234.79,true,2026-03-17
85539,Ana,Martinez,40,M,Guadalajara,Aguascalientes,Estudiante,Preparatoria,15321.61,false,2026-03-10
85540,Luis,Gomez,56,F,CDMX,Aguascalientes,Abogado,Doctorado,11139.05,true,2026-03-13
85541,Carlos,Garcia,22,F,CDMX,Aguascalientes,Ingeniero,Licenciatura,16944.95,true,2026-05-10
85542,Elena,Martinez,51,M,Monterrey,Aguascalientes,Estudiante,Doctorado,6842.57,true,2026-05-09
85543,Eduardo,Cruz,54,M,Aguascalientes,Aguascalientes,Abogado,Licenciatura,22771.47,true,2026-02-16
85544,Eduardo,Gomez,27,M,Aguascalientes,Aguascalientes,Ingeniero,Preparatoria,16662.9,false,2026-04-30
85545,Eduardo,Cruz,44,M,Guadalajara,Aguascalientes,Estudiante,Doctorado,17870.76,true,2026-05-30
85546,Darely,Alvarez,58,F,Monterrey,Aguascalientes,Estudiante,Maestria,3995.19,true,2026-04-03
85547,Eduardo,Garcia,29,M,Guadalajara,Aguascalientes,Estudiante,Preparatoria,3314.82,false,2026-03-01
85548,Erick,Garcia,24,M,Merida,Aguascalientes,Medico,Preparatoria,17068.39,true,2026-03-20
85549,Jose,Hernandez,56,F,Aguascalientes,Aguascalientes,Diseñador,Licenciatura,4118.89,true,2026-03-26
85550,Jose,Hernandez,46,M,CDMX,Aguascalientes,Ingeniero,Doctorado,3765.43,true,2026-05-14
85551,Jose,Lopez,18,M,CDMX,Aguascalientes,Ingeniero,Preparatoria,19187.84,false,2026-04-15
85552,Maria,Cruz,41,F,CDMX,Aguascalientes,Estudiante,Doctorado,11294.72,true,2026-03-08
85553,Eduardo,Martinez,56,M,Guadalajara,Aguascalientes,Ingeniero,Preparatoria,12875.04,false,2026-02-26
85554,Luis,Alvarez,28,M,Monterrey,Aguascalientes,Abogado,Maestria,4590.42,true,2026-04-25
85555,Maria,Hernandez,31,F,Guadalajara,Aguascalientes,Abogado,Maestria,19854.01,true,2026-05-21
85556,Eduardo,Gomez,20,M,CDMX,Aguascalientes,Medico,Doctorado,17994.72,true,2026-04-04
85557,Carlos,Martinez,34,M,Merida,Aguascalientes,Estudiante,Maestria,19514.39,false,2026-04-05
85558,Elena,Perez,26,F,Guadalajara,Aguascalientes,Estudiante,Licenciatura,8127.43,true,2026-04-10
85559,Eduardo,Martinez,52,M,CDMX,Aguascalientes,Medico,Maestria,13265.31,true,2026-02-20
85560,Carlos,Perez,43,F,Aguascalientes,Aguascalientes,Medico,Licenciatura,13394.51,true,2026-03-18
85561,Ana,Hernandez,47,F,Monterrey,Aguascalientes,Abogado,Licenciatura,10092.44,true,2026-02-10
85562,Carlos,Lopez,47,F,Aguascalientes,Aguascalientes,Ingeniero,Preparatoria,9250.77,true,2026-02-08
85563,Erick,Martinez,22,F,Monterrey,Aguascalientes,Estudiante,Licenciatura,11334.22,true,2026-05-02
85564,Ana,Gomez,57,F,Monterrey,Aguascalientes,Estudiante,Maestria,15707.98,true,2026-05-15
85565,Maria,Alvarez,54,M,CDMX,Aguascalientes,Diseñador,Maestria,13966.17,true,2026-05-31
85566,Ana,Martinez,34,M,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,19866.64,true,2026-04-25
85567,Elena,Hernandez,36,M,Aguascalientes,Aguascalientes,Medico,Preparatoria,22799.15,false,2026-05-18
85568,Darely,Hernandez,41,M,Merida,Aguascalientes,Ingeniero,Licenciatura,12227.71,true,2026-03-28
85569,Eduardo,Gomez,30,M,CDMX,Aguascalientes,Diseñador,Maestria,22846,true,2026-05-30
85570,Elena,Perez,19,M,Merida,Aguascalientes,Abogado,Preparatoria,18050.02,true,2026-03-17
85571,Carlos,Perez,31,M,Merida,Aguascalientes,Abogado,Licenciatura,13633.95,true,2026-04-04
85572,Carlos,Perez,57,M,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,7397.52,true,2026-05-21
85573,Erick,Cruz,40,F,Monterrey,Aguascalientes,Abogado,Licenciatura,5471.34,true,2026-03-07
85574,Ana,Alvarez,44,M,Merida,Aguascalientes,Estudiante,Maestria,19358.79,false,2026-02-26
85575,Jose,Martinez,28,F,Aguascalientes,Aguascalientes,Abogado,Doctorado,11515.75,true,2026-04-29
85576,Carlos,Alvarez,36,F,Aguascalientes,Aguascalientes,Medico,Licenciatura,18090.13,true,2026-04-21
85577,Erick,Garcia,33,F,Aguascalientes,Aguascalientes,Medico,Maestria,18102.31,true,2026-03-31
85578,Luis,Gomez,56,M,Aguascalientes,Aguascalientes,Abogado,Maestria,3534.12,true,2026-02-21
85579,Eduardo,Perez,43,F,Merida,Aguascalientes,Ingeniero,Doctorado,8668.01,true,2026-04-27
85580,Maria,Gomez,60,F,Aguascalientes,Aguascalientes,Abogado,Maestria,15350.86,false,2026-05-20
85581,Erick,Hernandez,27,F,Aguascalientes,Aguascalientes,Abogado,Maestria,11396.62,true,2026-06-02
85582,Luis,Hernandez,27,F,Monterrey,Aguascalientes,Medico,Preparatoria,11732.28,true,2026-03-10
85583,Erick,Martinez,35,M,Merida,Aguascalientes,Abogado,Licenciatura,19812.72,true,2026-05-06
85584,Elena,Perez,43,M,Aguascalientes,Aguascalientes,Diseñador,Preparatoria,22394.64,true,2026-05-17
85585,Eduardo,Perez,56,M,Monterrey,Aguascalientes,Medico,Preparatoria,10353.64,false,2026-05-30
85586,Darely,Hernandez,40,M,CDMX,Aguascalientes,Abogado,Preparatoria,20240.96,true,2026-04-24
85587,Ana,Lopez,54,M,Monterrey,Aguascalientes,Medico,Licenciatura,16996.71,true,2026-03-08
85588,Eduardo,Gomez,43,M,CDMX,Aguascalientes,Diseñador,Doctorado,7557.52,false,2026-05-01
85589,Erick,Martinez,52,F,Guadalajara,Aguascalientes,Ingeniero,Licenciatura,15929.78,true,2026-06-02
85590,Carlos,Hernandez,57,F,Merida,Aguascalientes,Abogado,Preparatoria,15933.84,true,2026-05-29
85591,Carlos,Gomez,36,F,Aguascalientes,Aguascalientes,Estudiante,Maestria,7946.69,true,2026-05-21
85592,Eduardo,Perez,41,F,Monterrey,Aguascalientes,Ingeniero,Maestria,6784.13,true,2026-04-10
85593,Jose,Hernandez,18,F,Monterrey,Aguascalientes,Diseñador,Preparatoria,7912.15,true,2026-03-27
85594,Maria,Gomez,25,F,Merida,Aguascalientes,Ingeniero,Maestria,20571.87,true,2026-03-17
85595,Ana,Garcia,43,M,Aguascalientes,Aguascalientes,Estudiante,Doctorado,21093.8,true,2026-04-20
